Query Typed,Profile Name,Country Iso Code,Displayed Name,Utc Timestamp,Action,Is Kids,Section,Device,Month,YearMonth
what,olu,AR,What Jennifer Did,2024-04-15 05:06:28,add,0,title_results,iPhone,4,2024-04
what,olu,AR,What Jennifer Did,2024-04-15 05:06:16,select,0,title_results,iPhone,4,2024-04
ren,olu,AR,,2024-04-15 02:23:48,play,0,title_results,MVPD STB,4,2024-04
ren,olu,AR,,2024-04-15 02:23:31,select,0,title_results,MVPD STB,4,2024-04
el problema de los tres c,olu,AR,El problema de los 3 cuerpos,2024-03-25 17:43:59,add,0,title_results,HTML 5,3,2024-03
black,UMA,AR,"Black Mirror: Season 1: ""Fifteen Million Merits""",2024-03-21 22:05:49,play,0,title_results,HTML 5,3,2024-03
derry,olu,AR,"Derry Girls: Season 2: ""Episode 2""",2024-03-20 19:17:17,play,0,title_results,HTML 5,3,2024-03
sex and,olu,AR,Sexo en la ciudad,2024-03-19 04:03:24,select,0,title_results,iPhone,3,2024-03
oscars,olu,AR,Netflix 2024 Oscars Collection,2024-03-15 01:15:30,select,0,suggestion_results,HTML 5,3,2024-03
emma,olu,AR,Emma Stone,2024-03-15 01:14:31,select,0,suggestion_results,HTML 5,3,2024-03
sex,olu,AR,365 días más,2024-03-14 16:19:02,select,0,title_results,iPhone,3,2024-03
sex,olu,AR,Sexo en la ciudad,2024-03-14 16:18:36,select,0,title_results,iPhone,3,2024-03
sex,olu,AR,Sexo/Vida,2024-03-14 16:17:50,select,0,title_results,iPhone,3,2024-03
bandi,olu,AR,Lost in the Night,2024-03-14 16:16:38,select,0,title_results,iPhone,3,2024-03
bandi,olu,AR,Bandidos,2024-03-14 16:14:52,select,0,title_results,iPhone,3,2024-03
oscar,olu,AR,Nyad,2024-03-13 18:51:14,play,0,title_results,HTML 5,3,2024-03
redes sociales,olu,AR,Nada es privado,2024-03-08 11:25:25,play,0,title_results,HTML 5,3,2024-03
redes sociales,olu,AR,Nada es privado,2024-03-08 11:10:20,play,0,title_results,HTML 5,3,2024-03
the end,olu,AR,"​Carol & The End of The World: Limited Series: ""Pilot""",2024-03-03 16:43:31,play,0,title_results,HTML 5,3,2024-03
emil,olu,AR,Los juegos del destino,2024-03-01 16:26:11,select,0,title_results,iPhone,3,2024-03
emil,olu,AR,A través de mi ventana,2024-03-01 16:26:09,select,0,title_results,iPhone,3,2024-03
emil,olu,AR,A través de mi ventana,2024-03-01 16:26:02,select,0,title_results,iPhone,3,2024-03
emil,olu,AR,A través de mi ventana,2024-03-01 16:25:58,select,0,title_results,iPhone,3,2024-03
emil,olu,AR,Emily en París,2024-03-01 16:25:43,select,0,title_results,iPhone,3,2024-03
emil,olu,AR,8 Mile: Calle de las ilusiones,2024-03-01 16:25:35,select,0,title_results,iPhone,3,2024-03
emil,olu,AR,Emily en París,2024-03-01 16:24:51,select,0,title_results,iPhone,3,2024-03
thriller,olu,AR,Fin de semana en Croacia,2024-02-25 01:20:38,play,0,suggestion_results,HTML 5,2,2024-02
thriller,olu,AR,Psychological Thriller Movies,2024-02-25 01:20:07,select,0,suggestion_results,HTML 5,2,2024-02
anne,UMA,AR,Anne with an E,2024-02-23 14:18:29,select,0,title_results,iPhone,2,2024-02
gam,UMA,IT,Gambito de dama,2024-02-20 19:33:52,select,0,title_results,iPhone,2,2024-02
one day,UMA,ES,One Day,2024-02-19 22:59:45,select,0,title_results,iPhone,2,2024-02
step,UMA,ES,Step Up. Bailando,2024-02-19 22:17:24,select,0,title_results,iPhone,2,2024-02
2000,olu,AR,La boda de mi mejor amigo,2024-02-12 01:33:25,play,0,suggestion_results,Smart TV,2,2024-02
2000,olu,AR,La boda de mi mejor amigo,2024-02-12 00:13:18,play,0,suggestion_results,Smart TV,2,2024-02
2000,olu,AR,La boda de mi mejor amigo,2024-02-11 23:02:30,play,0,suggestion_results,Smart TV,2,2024-02
2000,olu,AR,La boda de mi mejor amigo,2024-02-11 23:02:26,select,0,suggestion_results,Smart TV,2,2024-02
2000,olu,AR,Travesuras de una princesa,2024-02-11 23:02:03,play,0,suggestion_results,Smart TV,2,2024-02
2000,olu,AR,Travesuras de una princesa,2024-02-11 23:02:01,select,0,suggestion_results,Smart TV,2,2024-02
2000,olu,AR,Los ángeles de Charlie,2024-02-11 23:01:39,select,0,suggestion_results,Smart TV,2,2024-02
2000,olu,AR,The 2000s,2024-02-11 23:01:15,select,0,suggestion_results,Smart TV,2,2024-02
os,olu,AR,Maestro,2024-02-11 01:37:34,play,0,suggestion_results,Smart TV,2,2024-02
os,olu,AR,Maestro,2024-02-11 00:06:42,play,0,suggestion_results,Smart TV,2,2024-02
os,olu,AR,Maestro,2024-02-10 23:03:15,play,0,suggestion_results,Smart TV,2,2024-02
os,olu,AR,Maestro,2024-02-10 22:54:47,play,0,suggestion_results,Smart TV,2,2024-02
os,olu,AR,Maestro,2024-02-10 22:54:40,select,0,suggestion_results,Smart TV,2,2024-02
os,olu,AR,Oscar,2024-02-10 22:45:23,select,0,suggestion_results,Smart TV,2,2024-02
oscar,olu,AR,Maestro,2024-02-10 20:53:50,select,0,suggestion_results,iPhone,2,2024-02
oscar,olu,AR,Nimona,2024-02-10 14:45:45,select,0,title_results,iPhone,2,2024-02
oscar,olu,AR,El después,2024-02-10 14:45:31,select,0,title_results,iPhone,2,2024-02
oscar,olu,AR,Rustin,2024-02-10 14:45:25,select,0,title_results,iPhone,2,2024-02
oscar,olu,AR,Rustin,2024-02-10 14:45:21,select,0,title_results,iPhone,2,2024-02
oscar,olu,AR,Nyad,2024-02-10 14:45:11,select,0,title_results,iPhone,2,2024-02
io capitano,olu,AR,Maestro,2024-02-10 14:44:05,select,0,title_results,iPhone,2,2024-02
full,UMA,DE,Full Out,2024-02-07 22:00:22,play,0,title_results,iPhone,2,2024-02
full,UMA,DE,Full Out,2024-02-07 22:00:18,select,0,title_results,iPhone,2,2024-02
mean,olu,AR,Mean Girls,2024-02-01 21:55:39,select,0,title_results,iPhone,2,2024-02
the ter,olu,IT,Atrápame si puedes,2024-01-31 18:29:33,select,0,title_results,iPhone,1,2024-01
luis,olu,ES,Luis Miguel - La serie,2024-01-29 21:54:49,select,0,title_results,iPhone,1,2024-01
luis,olu,ES,Luis Miguel - La serie,2024-01-29 21:54:22,select,0,title_results,iPhone,1,2024-01
lo que,UMA,DE,Lo que una chica quiere,2024-01-26 22:52:05,play,0,title_results,iPhone,1,2024-01
lo que,UMA,DE,Lo que una chica quiere,2024-01-26 22:51:59,select,0,title_results,iPhone,1,2024-01
v,UMA,AR,Vikingos,2024-01-17 23:24:38,play,0,title_results,MVPD STB,1,2024-01
v,UMA,AR,Vikingos,2024-01-17 23:23:48,play,0,title_results,MVPD STB,1,2024-01
v,UMA,AR,Vikingos,2024-01-17 23:23:34,select,0,title_results,MVPD STB,1,2024-01
bl,olu,IT,Black Mirror,2024-01-16 20:52:30,play,0,title_results,Smart TV,1,2024-01
bl,olu,IT,Black Mirror,2024-01-16 20:52:11,select,0,title_results,Smart TV,1,2024-01
ameri,olu,IT,"Black Mirror: Season 3: ""Hated in the Nation""",2024-01-16 20:44:09,play,0,title_results,iPhone,1,2024-01
ameri,olu,IT,Black Mirror,2024-01-16 20:41:35,select,0,title_results,iPhone,1,2024-01
ameri,olu,IT,Black Mirror,2024-01-16 20:27:26,select,0,title_results,iPhone,1,2024-01
italiana,olu,IT,Veloz como el viento,2024-01-14 21:35:18,play,0,title_results,iPhone,1,2024-01
italiana,olu,IT,Veloz como el viento,2024-01-14 21:35:14,select,0,title_results,iPhone,1,2024-01
jake,olu,IT,Culpable,2024-01-13 21:05:10,select,0,title_results,iPhone,1,2024-01
the terminal,olu,IT,Siete días y una vida,2024-01-10 20:33:41,select,0,title_results,iPhone,1,2024-01
pedro almodovar,olu,IT,En la Toscana,2024-01-10 20:24:07,select,0,title_results,iPhone,1,2024-01
la vi,olu,IT,La vida es bella,2024-01-10 20:15:01,select,0,title_results,iPhone,1,2024-01
florencia,olu,ES,En la Toscana,2024-01-09 17:24:02,select,0,title_results,iPhone,1,2024-01
florencia,olu,ES,El triángulo de la muerte: Los monstruos de Florencia,2024-01-09 17:23:49,select,0,title_results,iPhone,1,2024-01
florencia,olu,ES,Florencia: Una historia de arte y poder,2024-01-09 17:21:06,select,0,title_results,iPhone,1,2024-01
paris te,olu,ES,El diario de Bridget Jones,2024-01-09 14:15:52,select,0,title_results,iPhone,1,2024-01
mean girls,olu,ES,No es otra tonta película americana,2024-01-08 22:38:24,add,0,title_results,HTML 5,1,2024-01
genny and georgia,UMA,ES,Ginny y Georgia,2024-01-08 16:59:07,select,0,title_results,iPhone,1,2024-01
pret,UMA,ES,Pretty Woman,2024-01-02 21:50:54,play,0,title_results,HTML 5,1,2024-01
riverdale,UMA,ES,Revancha ya,2024-01-01 21:55:04,play,0,title_results,HTML 5,1,2024-01
no,olu,AR,Norma,2023-12-31 21:13:59,play,0,title_results,MVPD STB,12,2023-12
no,olu,AR,Norma,2023-12-31 21:13:40,select,0,title_results,MVPD STB,12,2023-12
it,olu,ES,Nuovo Cinema Paradiso,2023-12-28 21:46:41,play,0,suggestion_results,HTML 5,12,2023-12
it,olu,ES,Películas italianas,2023-12-28 21:46:36,select,0,suggestion_results,HTML 5,12,2023-12
italia,olu,ES,Películas italianas,2023-12-28 21:03:40,select,0,suggestion_results,HTML 5,12,2023-12
jude,olu,ES,Jude Law,2023-12-28 21:03:16,select,0,suggestion_results,HTML 5,12,2023-12
river,UMA,ES,Revancha ya,2023-12-27 23:17:31,play,0,title_results,HTML 5,12,2023-12
river,UMA,ES,Revancha ya,2023-12-27 23:01:41,play,0,title_results,HTML 5,12,2023-12
jude,olu,ES,El descanso,2023-12-25 00:53:54,play,0,title_results,HTML 5,12,2023-12
bla,UMA,AR,Black Mirror,2023-12-18 00:54:33,select,0,title_results,iPhone,12,2023-12
mr and mrs,UMA,AR,Sr. y Sra. Smith,2023-12-17 17:54:21,select,0,title_results,iPhone,12,2023-12
mr and mrs,UMA,AR,Sr. y Sra. Smith,2023-12-17 17:54:02,select,0,title_results,iPhone,12,2023-12
codigo enigma,olu,AR,El código enigma,2023-12-09 15:57:33,play,0,title_results,HTML 5,12,2023-12
inteligencia artificial,olu,AR,I.A. Inteligencia Artificial,2023-12-01 15:04:06,select,0,suggestion_results,HTML 5,12,2023-12
sur,UMA,AR,Surviving Summer,2023-11-25 19:12:11,play,0,title_results,HTML 5,11,2023-11
sur,UMA,AR,"Surviving Summer: Season 2: ""Selection""",2023-11-25 17:51:38,play,0,title_results,HTML 5,11,2023-11
young roya,UMA,AR,"Young Royals: Season 1: ""Episode 1""",2023-11-21 17:12:29,play,0,title_results,HTML 5,11,2023-11
art,olu,AR,Arte y diseño,2023-11-20 14:00:31,select,0,suggestion_results,HTML 5,11,2023-11
picass,olu,AR,Matisse/Picasso: Twin Giants of Modern Art,2023-11-20 14:00:06,select,0,suggestion_results,HTML 5,11,2023-11
es,UMA,AR,La Escuela del Bien y del Mal,2023-11-19 17:16:57,play,0,title_results,HTML 5,11,2023-11
el hoyo,UMA,AR,El hoyo,2023-11-18 19:05:41,play,0,title_results,HTML 5,11,2023-11
h,SIL,AR,Hongos fantásticos,2023-11-09 23:24:49,play,0,title_results,Smart TV,11,2023-11
h,SIL,AR,Hongos fantásticos,2023-11-09 23:24:46,select,0,title_results,Smart TV,11,2023-11
hongos,SIL,AR,Cómo cambiar tu mente,2023-11-08 23:40:35,select,0,title_results,iPad,11,2023-11
artificial,olu,AR,I.A. Inteligencia Artificial,2023-11-06 13:52:31,select,0,suggestion_results,HTML 5,11,2023-11
the craft legacy,UMA,AR,Una chica en apuros,2023-11-05 22:09:12,select,0,title_results,iPhone,11,2023-11
the craft legacy,UMA,AR,Una chica en apuros,2023-11-05 22:09:04,select,0,title_results,iPhone,11,2023-11
the craft legacy,UMA,AR,The Craft: Legacy,2023-11-05 22:08:55,select,0,title_results,iPhone,11,2023-11
ste,UMA,AR,Step Up,2023-11-02 00:39:59,play,0,title_results,HTML 5,11,2023-11
do reven,UMA,AR,Do Revenge,2023-10-30 02:35:20,select,0,title_results,iPhone,10,2023-10
una chica en apu,UMA,AR,Una chica en apuros,2023-10-29 21:45:35,play,0,title_results,HTML 5,10,2023-10
una chica en apu,UMA,AR,Una chica en apuros,2023-10-29 21:24:49,play,0,title_results,HTML 5,10,2023-10
itali,olu,AR,Cortar por la línea de puntos,2023-10-28 03:20:00,play,0,suggestion_results,HTML 5,10,2023-10
itali,olu,AR,Series de TV italianas,2023-10-28 03:19:08,select,0,suggestion_results,HTML 5,10,2023-10
laura marano,olu,AR,Choose Love,2023-10-15 00:09:16,play,0,title_results,HTML 5,10,2023-10
naturale,SIL,AR,La vida a color con David Attenborough,2023-10-10 19:49:43,play,0,title_results,MVPD STB,10,2023-10
naturale,SIL,AR,La vida a color con David Attenborough,2023-10-10 19:47:08,play,0,title_results,MVPD STB,10,2023-10
naturale,SIL,AR,La vida a color con David Attenborough,2023-10-10 19:46:54,select,0,title_results,MVPD STB,10,2023-10
naturale,SIL,AR,La vida a color con David Attenborough,2023-10-10 17:06:58,play,0,title_results,MVPD STB,10,2023-10
naturale,SIL,AR,La vida a color con David Attenborough,2023-10-10 17:06:38,select,0,title_results,MVPD STB,10,2023-10
el cuerpo ,SIL,AR,El cuerpo en llamas,2023-10-07 04:53:37,select,0,title_results,iPad,10,2023-10
el cuerpo ,SIL,AR,El cuerpo en llamas,2023-10-06 00:09:24,select,0,title_results,iPad,10,2023-10
a trave,UMA,AR,A través de tu mirada,2023-09-30 19:37:28,select,0,title_results,iPhone,9,2023-09
full,UMA,AR,Raising the Bar,2023-09-29 01:54:08,play,0,title_results,HTML 5,9,2023-09
br,SIL,AR,Brooklyn Nine-Nine,2023-09-24 23:38:29,play,0,title_results,MVPD STB,9,2023-09
br,SIL,AR,Brooklyn Nine-Nine,2023-09-24 23:38:10,select,0,title_results,MVPD STB,9,2023-09
basquiat,UMA,AR,Abstract: The Art of Design,2023-09-21 23:41:05,select,0,title_results,iPhone,9,2023-09
basquiat,UMA,AR,"The Andy Warhol Diaries: Limited Series: ""Collab: Andy & Basquiat""",2023-09-21 23:36:16,play,0,title_results,HTML 5,9,2023-09
que,UMA,AR,Querido John,2023-09-20 23:19:58,play,0,title_results,HTML 5,9,2023-09
querido,UMA,AR,Querido John,2023-09-20 01:10:02,play,0,title_results,HTML 5,9,2023-09
9299,UMA,AR,"Surviving Summer: Season 2: ""Selection""",2023-09-16 00:50:53,play,0,title_results,HTML 5,9,2023-09
9299,UMA,AR,Una chica en apuros,2023-09-16 00:49:58,select,0,title_results,iPhone,9,2023-09
relaciones ,UMA,AR,Relaciones peligrosas,2023-09-16 00:47:16,select,0,title_results,iPhone,9,2023-09
bias,olu,AR,Coded Bias,2023-09-15 16:05:20,select,0,title_results,iPhone,9,2023-09
joan ,olu,AR,Joan Didion: El centro cede,2023-09-11 00:14:20,play,0,title_results,HTML 5,9,2023-09
joan,olu,AR,Joan Didion: El centro cede,2023-09-10 03:09:18,play,0,title_results,HTML 5,9,2023-09
joan ,olu,AR,Joan Didion: El centro cede,2023-09-04 17:28:15,add,0,title_results,HTML 5,9,2023-09
step,UMA,AR,Step Up,2023-09-03 23:47:33,play,0,title_results,HTML 5,9,2023-09
bailando,UMA,AR,Step Up,2023-09-03 23:43:15,add,0,title_results,iPhone,9,2023-09
bailando,UMA,AR,Bailando,2023-09-03 23:43:06,select,0,title_results,iPhone,9,2023-09
365,olu,AR,365 días: Aquel día,2023-09-03 20:43:38,select,0,title_results,iPhone,9,2023-09
cenicienta ,olu,AR,Cenicienta Pop,2023-08-31 01:54:33,select,0,title_results,iPhone,8,2023-08
selena ,olu,AR,The Fundamentals of Caring,2023-08-31 01:54:11,select,0,title_results,iPhone,8,2023-08
dibujos,olu,AR,Shrek tercero,2023-08-31 01:30:14,play,0,title_results,HTML 5,8,2023-08
dibujos,olu,AR,La fiesta de las salchichas,2023-08-31 01:28:21,play,0,title_results,HTML 5,8,2023-08
dibujos,olu,AR,Dibujos animados,2023-08-31 01:27:17,select,0,suggestion_results,HTML 5,8,2023-08
coraline,olu,AR,Coraline y la puerta secreta,2023-08-31 01:24:26,select,0,suggestion_results,HTML 5,8,2023-08
disney,olu,AR,Disney,2023-08-31 01:23:24,select,0,suggestion_results,HTML 5,8,2023-08
argentina,olu,AR,Argentina,2023-08-31 01:22:14,select,0,suggestion_results,HTML 5,8,2023-08
365,olu,AR,365 días,2023-08-30 18:58:52,select,0,title_results,iPhone,8,2023-08
survi,UMA,AR,Un cuento perfecto,2023-08-27 22:52:58,select,0,title_results,iPhone,8,2023-08
survi,UMA,AR,Surviving Summer,2023-08-27 22:52:24,select,0,title_results,iPhone,8,2023-08
shre,olu,AR,Shrek 2,2023-08-25 22:52:34,select,0,title_results,iPhone,8,2023-08
hoy se arre,olu,AR,Hoy se arregla el mundo,2023-08-20 14:51:28,select,0,title_results,iPhone,8,2023-08
jefr,UMA,AR,,2023-08-19 19:21:11,add,0,title_results,iPhone,8,2023-08
jefr,UMA,AR,Jeffrey Epstein: Asquerosamente rico,2023-08-19 19:21:00,select,0,title_results,iPhone,8,2023-08
hefrie,UMA,AR,DAHMER,2023-08-19 19:20:45,select,0,title_results,iPhone,8,2023-08
argentina,olu,AR,Sean eternos: Campeones de América,2023-08-19 16:28:06,select,0,title_results,iPhone,8,2023-08
nex,olu,AR,Next in Fashion,2023-08-15 01:51:23,add,0,title_results,HTML 5,8,2023-08
gil,UMA,AR,"Gilmore Girls: Season 1: ""The Deer Hunters""",2023-08-10 19:03:23,play,0,title_results,HTML 5,8,2023-08
gil,UMA,AR,"Gilmore Girls: Season 1: ""Pilot""",2023-08-09 21:49:55,play,0,title_results,HTML 5,8,2023-08
we,olu,AR,"Wellmania: Season 1: ""Hall of Mirrors""",2023-08-07 02:27:30,play,0,title_results,iPad,8,2023-08
we,olu,AR,"Wellmania: Season 1: ""The Real Camille""",2023-08-06 04:10:23,play,0,title_results,iPad,8,2023-08
we,olu,AR,Wellmania,2023-08-06 04:10:12,select,0,title_results,iPad,8,2023-08
basquiat,UMA,AR,Abstract: The Art of Design,2023-08-05 19:26:26,select,0,title_results,iPhone,8,2023-08
basquiat,UMA,AR,Los diarios de Andy Warhol,2023-08-05 19:25:50,select,0,title_results,iPhone,8,2023-08
bander,olu,AR,Black Mirror: Bandersnatch,2023-08-03 23:24:15,select,0,title_results,iPhone,8,2023-08
sex educ,UMA,AR,Sex Education,2023-08-03 22:52:36,select,0,title_results,iPhone,8,2023-08
hea,UMA,AR,"Heartstopper: Season 2: ""Out""",2023-08-03 14:55:48,play,0,,HTML 5,8,2023-08
fash,olu,AR,"No Time for Shame: Season 1: ""Episode 1""",2023-08-03 00:46:20,play,0,,HTML 5,8,2023-08
fash,olu,AR,No hay tiempo para la vergüenza,2023-08-03 00:45:35,play,0,suggestion_results,HTML 5,8,2023-08
fash,olu,AR,Fashion,2023-08-03 00:44:52,select,0,suggestion_results,HTML 5,8,2023-08
baby,UMA,AR,Baby,2023-07-31 15:07:46,play,0,title_results,HTML 5,7,2023-07
ba,UMA,AR,,2023-07-31 09:33:17,add,0,title_results,iPhone,7,2023-07
ba,UMA,AR,Baby,2023-07-31 09:33:14,select,0,title_results,iPhone,7,2023-07
flea,olu,AR,Crashing,2023-07-31 00:21:22,select,0,title_results,iPhone,7,2023-07
to hot t,UMA,AR,"Too Hot to Handle: Season 5: ""The Climax""",2023-07-30 01:58:11,play,0,title_results,HTML 5,7,2023-07
to ho,UMA,AR,"Too Hot to Handle: Season 5: ""Is It Too Late to Say Sorry?""",2023-07-28 14:34:25,play,0,,HTML 5,7,2023-07
sch,UMA,AR,The School for Good and Evil,2023-07-28 01:13:25,play,0,title_results,HTML 5,7,2023-07
the good place,olu,AR,"The Good Place: Season 1: ""Everything Is Fine""",2023-07-27 17:36:07,play,0,title_results,HTML 5,7,2023-07
too hot,olu,AR,Too Hot to Handle,2023-07-26 23:55:23,select,0,title_results,iPhone,7,2023-07
too hot,olu,AR,Too Hot to Handle,2023-07-26 23:52:50,select,0,title_results,iPhone,7,2023-07
lora,UMA,AR,El Lórax: En busca de la trúfula perdida,2023-07-19 02:01:54,play,0,,HTML 5,7,2023-07
tit,olu,ES,"Titans: Season 4: ""Lex Luthor""",2023-07-17 19:55:37,play,0,title_results,HTML 5,7,2023-07
the o,olu,ES,The Office (EE. UU.),2023-07-17 16:35:39,play,0,title_results,HTML 5,7,2023-07
the office ,olu,ES,"The Office (U.S.): Season 2: ""The Client""",2023-07-17 15:03:48,play,0,title_results,HTML 5,7,2023-07
el viaje,olu,ES,El increíble castillo vagabundo,2023-07-16 22:48:28,play,0,title_results,HTML 5,7,2023-07
ginn,olu,ES,Ginny y Georgia,2023-07-16 16:21:58,select,0,title_results,iPhone,7,2023-07
ginn,olu,ES,Ginny y Georgia,2023-07-16 16:21:39,select,0,title_results,iPhone,7,2023-07
,olu,ES,Black Mirror,2023-07-16 15:41:04,select,0,prequery_results,iPhone,7,2023-07
bl,UMA,AR,"Black Mirror: Season 1: ""The National Anthem""",2023-07-13 21:09:39,play,0,title_results,HTML 5,7,2023-07
chernov,SIL,AR,Chernóbil: La película,2023-07-11 01:41:51,select,0,title_results,iPad,7,2023-07
sex edu,olu,ES,Sex Education,2023-07-06 11:37:19,select,0,title_results,iPhone,7,2023-07
sex edu,olu,ES,Sex Education,2023-07-06 11:35:58,select,0,title_results,iPhone,7,2023-07
atraves ,UMA,AR,A través del mar,2023-06-27 03:03:47,play,0,,HTML 5,6,2023-06
la casa d,olu,ES,La casa de papel,2023-06-26 23:04:22,select,0,title_results,iPhone,6,2023-06
win,olu,ES,Ever After High,2023-06-25 19:07:55,select,0,title_results,iPhone,6,2023-06
win,olu,ES,World of Winx,2023-06-25 19:07:48,select,0,title_results,iPhone,6,2023-06
,olu,ES,Black Mirror,2023-06-22 09:24:38,select,0,prequery_results,iPhone,6,2023-06
la casa de papel,UMA,AR,El juego del calamar,2023-06-20 00:09:41,select,0,title_results,iPhone,6,2023-06
la casa de papel,UMA,AR,La casa de papel,2023-06-20 00:08:34,select,0,title_results,iPhone,6,2023-06
black,olu,ES,"Black Mirror: Season 4: ""USS Callister""",2023-06-19 16:20:04,play,0,title_results,HTML 5,6,2023-06
bo,olu,ES,"BoJack Horseman: Season 3: ""BoJack Kills""",2023-06-18 00:05:13,play,0,,HTML 5,6,2023-06
lady,olu,ES,Miraculous: Las aventuras de Ladybug,2023-06-12 12:22:50,select,0,title_results,iPhone,6,2023-06
lady,olu,ES,"Miraculous: Ladybug & Cat Noir, The Movie",2023-06-12 12:22:40,add,0,title_results,iPhone,6,2023-06
lady,olu,ES,Miraculous: Las aventuras de Ladybug - La película,2023-06-12 12:22:22,select,0,title_results,iPhone,6,2023-06
serie ita,olu,ES,Cortar por la línea de puntos,2023-06-11 22:57:15,select,0,title_results,iPhone,6,2023-06
wes ande,olu,ES,,2023-06-07 22:59:00,select,0,suggestion_results,HTML 5,6,2023-06
el h,olu,ES,El hoyo,2023-05-27 17:14:02,play,0,,HTML 5,5,2023-05
vinl,olu,ES,Vinland Saga,2023-05-25 12:41:53,select,0,title_results,iPhone,5,2023-05
la rea,UMA,AR,"Young Royals: Season 1: ""Episode 1""",2023-05-24 00:36:49,play,0,,HTML 5,5,2023-05
kit,UMA,AR,"Besos, Kitty",2023-05-19 14:38:29,select,0,title_results,iPhone,5,2023-05
brid,UMA,AR,La reina Charlotte: Una historia de Bridgerton,2023-05-19 14:37:34,select,0,title_results,iPhone,5,2023-05
brid,UMA,AR,Bridgerton,2023-05-19 14:37:19,select,0,title_results,iPhone,5,2023-05
sitcomes,olu,ES,"Never Have I Ever: Season 1: ""Pilot""",2023-05-12 15:44:38,play,0,,HTML 5,5,2023-05
barbie,olu,ES,Miraculous: Las aventuras de Ladybug,2023-05-08 23:08:22,select,0,title_results,iPhone,5,2023-05
hunter,olu,ES,Hunter X Hunter (2011),2023-05-05 04:24:12,add,0,title_results,HTML 5,5,2023-05
hunter,olu,ES,Hunter X Hunter (2011),2023-05-05 04:24:10,add,0,title_results,HTML 5,5,2023-05
hunter,olu,ES,Hunter X Hunter (2011),2023-05-05 04:24:07,add,0,title_results,HTML 5,5,2023-05
,SIL,AR,Cómo cambiar tu mente,2023-05-04 23:39:05,select,0,prequery_results,iPad,5,2023-05
cambia,SIL,AR,Cómo cambiar tu mente,2023-05-03 00:01:21,select,0,title_results,iPad,5,2023-05
prett,olu,ES,Ni idea,2023-04-22 21:00:58,play,0,,HTML 5,4,2023-04
prett,olu,ES,Pretty Woman,2023-04-22 21:00:09,select,0,suggestion_results,HTML 5,4,2023-04
machos,SIL,AR,Machos alfa,2023-04-21 03:37:36,select,0,title_results,iPad,4,2023-04
bri,olu,ES,"Bridgerton: Season 2: ""Capital R Rake""",2023-04-20 18:21:46,play,0,title_results,HTML 5,4,2023-04
the,olu,ES,The Office (EE. UU.),2023-04-11 17:29:01,select,0,title_results,iPhone,4,2023-04
,olu,HR,Regreso al espacio,2023-04-11 13:49:00,select,0,prequery_results,iPhone,4,2023-04
,olu,HR,Nuestro universo,2023-04-11 13:48:55,select,0,prequery_results,iPhone,4,2023-04
,olu,HR,Agujeros negros: Al límite del conocimiento,2023-04-11 13:44:46,select,0,prequery_results,iPhone,4,2023-04
dejate llev,UMA,AR,Déjate llevar,2023-04-09 03:07:15,play,0,title_results,HTML 5,4,2023-04
dejate llev,UMA,AR,Déjate llevar,2023-04-09 03:07:02,play,0,title_results,HTML 5,4,2023-04
emi,SIL,AR,"Emily in Paris: Season 1: ""Faux Amis""",2023-03-27 00:41:02,play,0,title_results,iPad,3,2023-03
emi,SIL,AR,"Emily in Paris: Season 1: ""Faux Amis""",2023-03-26 22:05:11,play,0,title_results,iPad,3,2023-03
emi,SIL,AR,Emily en París,2023-03-26 22:04:49,select,0,title_results,iPad,3,2023-03
work ,UMA,AR,10 Minute Workouts,2023-03-26 19:42:55,select,0,title_results,iPhone,3,2023-03
sh,olu,AR,Shrek,2023-03-16 23:56:14,play,0,title_results,MVPD STB,3,2023-03
sh,olu,AR,Shrek,2023-03-16 23:55:53,select,0,title_results,MVPD STB,3,2023-03
ha,olu,AR,Hasta que la plata nos separe,2023-03-16 21:05:17,play,0,title_results,MVPD STB,3,2023-03
ha,olu,AR,Hasta que la plata nos separe,2023-03-16 21:04:39,play,0,title_results,MVPD STB,3,2023-03
ha,olu,AR,Hasta que la plata nos separe,2023-03-16 21:04:25,select,0,title_results,MVPD STB,3,2023-03
paul ver,olu,ES,,2023-03-10 16:02:52,select,0,suggestion_results,HTML 5,3,2023-03
opera,olu,ES,"Community Squad: Season 1: ""Urban Guard""",2023-03-06 14:48:41,play,0,,HTML 5,3,2023-03
to hot ,UMA,AR,Hermanos al acecho,2023-03-05 02:04:38,select,0,title_results,iPhone,3,2023-03
to hot ,UMA,AR,Merlina,2023-03-05 02:04:21,select,0,title_results,iPhone,3,2023-03
to hot ,UMA,AR,La pareja perfecta,2023-03-05 02:03:38,select,0,title_results,iPhone,3,2023-03
miro,olu,ES,The Greatest Painters of the World: Joan Miró,2023-03-03 20:06:18,play,0,title_results,HTML 5,3,2023-03
miro,olu,ES,The Greatest Painters of the World: Joan Miró,2023-03-03 16:56:00,add,0,title_results,HTML 5,3,2023-03
baribie,olu,ES,Barbie in the 12 Dancing Princesses,2023-02-28 23:04:21,select,0,suggestion_results,HTML 5,2,2023-02
baribie,olu,ES,Barbie in the 12 Dancing Princesses,2023-02-28 23:04:21,select,0,suggestion_results,HTML 5,2,2023-02
bar,olu,ES,Barbie,2023-02-28 23:00:42,select,0,suggestion_results,HTML 5,2,2023-02
